"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B0H1U5XOGD","上海市第七人民医院-发热门诊","医疗保健服务;综合医院;三级甲等医院","090101","[]","同乐招待所对面公交站旁","121.578366","31.344256","121.57414163831243","31.346404116528316","[]","上海市","上海市","浦东新区"
"B0FFGYZ5W5","上海交通大学医学院附属瑞金医院2舍","医疗保健服务;综合医院;三级甲等医院","090101","[]","瑞金二路181-2号附近","121.466172","31.212867","121.46162670270527","31.214797643197763","[]","上海市","上海市","黄浦区"
"B0FFGDCJIV","上海中医药大学附属曙光医院贵宾住院部","医疗保健服务;综合医院;三级甲等医院","090101","[]","张衡路528上海中医药大学附属曙光医院内","121.595121","31.187197","121.5909225321006","31.189420195946404","[]","上海市","上海市","浦东新区"
"B0FFH2BZDO","上海市同济医院中药房","医疗保健服务;综合医院;三级甲等医院","090101","[]","新村路389号同济大学附属同济医院","121.430930","31.266035","121.42629755082179","31.267872513293238","[]","上海市","上海市","普陀区"
"B0FFGBBYO4","上海市第七人民医院特需门诊","医疗保健服务;综合医院;三级甲等医院","090101","[]","大同路358号上海中医药大学附属第七人民医院","121.578611","31.342838","121.57438704877335","31.344986815355213","[]","上海市","上海市","浦东新区"
"B0FFGYZ62R","复旦大学附属眼耳鼻喉科医院11","医疗保健服务;综合医院;三级甲等医院","090101","[]","太原路与永康路交叉口南120米","121.453972","31.208587","121.44939255239846","31.21049080861309","[]","上海市","上海市","徐汇区"
"B0FFGBXH0C","上海市公共卫生临床中心","医疗保健服务;综合医院;三级甲等医院","090101","[]","同心路921号","121.470204","31.272712","121.4656660671507","31.274626165057175","021-37990333","上海市","上海市","虹口区"
"B0FFK51V8X","第二军医大学第三附属医院","医疗保健服务;综合医院;三级甲等医院","090101","[]","长海路225号","121.528981","31.309785","121.52464441011107","31.311854054946902","021-65564166","上海市","上海市","杨浦区"
"B00156YLJ4","上海市东方医院南院","医疗保健服务;综合医院;三级甲等医院","090101","[]","云台路1800号","121.512572","31.148012","121.50819292505989","31.150109299046882","021-38804518","上海市","上海市","浦东新区"
"B0IGX7OKV9","紫荆广场核酸采样点","医疗保健服务;综合医院;三级甲等医院|医疗保健服务;核酸检测;核酸检测","090101|090800","[]","控江路1665号(江浦路地铁站2号口步行70米)","121.517950","31.274405","121.51357917692302","31.276457618240798","[]","上海市","上海市","杨浦区"
"B0FFFY3PJG","上海交通大学医学院附属上海儿童医学中心","医疗保健服务;综合医院;三级甲等医院","090101","[]","东方路1678号","121.522661","31.205738","121.51831215859691","31.207835072453562","021-38626161","上海市","上海市","浦东新区"
"B0FFFL3682","复旦大学附属华东医院","医疗保健服务;综合医院;三级甲等医院","090101","[]","延安西路221号","121.441649","31.218307","121.43703994166539","31.22018210344231","021-62483180","上海市","上海市","静安区"
"B0FFHMLPBD","上海市中医医院10号楼","医疗保健服务;综合医院;三级甲等医院","090101","[]","天通庵路上海市中医医院","121.472264","31.259099","121.46773381943397","31.26102449442071","[]","上海市","上海市","静安区"
"B0FFHMLP0Z","上海市中医医院9号楼","医疗保健服务;综合医院;三级甲等医院","090101","[]","芷江中路274号","121.472100","31.259198","121.46756928283266","31.261123009975854","[]","上海市","上海市","静安区"
"B0FFH2CLL7","上海市儿童医院2号楼","医疗保健服务;综合医院;三级甲等医院","090101","[]","北京西路1400弄24号","121.448656","31.228845","121.44406156895145","31.230728166389508","[]","上海市","上海市","静安区"
"B0FFH2FJBY","上海市儿童医院9号楼","医疗保健服务;综合医院;三级甲等医院","090101","[]","新闸路1531号","121.447861","31.229917","121.44326460132444","31.231798101812267","[]","上海市","上海市","静安区"
"B0FFH2ADET","上海市儿童医院1号楼","医疗保健服务;综合医院;三级甲等医院","090101","[]","新闸路328号附近","121.448317","31.228913","121.44372176025063","31.230795463312536","[]","上海市","上海市","静安区"
"B0FFFWF6FF","岳阳医院-南楼","医疗保健服务;综合医院;三级甲等医院","090101","[]","青海路与吴江路交叉口南80米","121.463970","31.230305","121.45941657945811","31.232221908302282","[]","上海市","上海市","静安区"
"B0FFGE5U01","上海交通大学医学院附属新华医院便民服务中心","医疗保健服务;综合医院;三级甲等医院","090101","[]","控江路1665号(江浦路地铁站2号口步行330米)","121.518363","31.274082","121.51399364018053","31.276135939613788","[]","上海市","上海市","杨浦区"
"B0FFH2PU68","上海九院美容整形外科","医疗保健服务;综合医院;三级甲等医院","090101","[]","瞿溪路500号(西藏南路地铁站5号口步行430米)","121.487240","31.201544","121.48276550981915","31.203538473649555","[]","上海市","上海市","黄浦区"
"B0FFGU5G8O","上海交通大学医学院附属仁济医院西院住院部","医疗保健服务;综合医院;三级甲等医院","090101","[]","山东中路145号上海交通大学医学院附属仁济医院西院内","121.484007","31.233610","121.479518454143","31.23557984630485","[]","上海市","上海市","黄浦区"
"B00152456C","上海市宝山区中西医结合医院","医疗保健服务;综合医院;三级甲等医院","090101","[]","友谊路181号","121.484063","31.406212","121.47955983245322","31.408118311217997","021-56601100","上海市","上海市","宝山区"
"B0FFGTF2W7","上海市第一人民医院肝炎门诊","医疗保健服务;综合医院;三级甲等医院","090101","[]","武进路85号","121.488889","31.253233","121.48441592297276","31.255208321091494","[]","上海市","上海市","虹口区"
"B00155L83X","上海中医药大学附属岳阳中西医结合医院门诊部","医疗保健服务;综合医院;三级甲等医院","090101","[]","青海路44号岳阳医院青海路","121.463931","31.230338","121.4593774607803","31.232254796147394","021-52288651;021-62536300","上海市","上海市","静安区"
"B00155EI80","上海交通大学医学院附属国际和平妇幼保健院","医疗保健服务;综合医院;三级甲等医院","090101","[]","华山路1961号","121.438578","31.196238","121.43396476785603","31.19811865915812","021-64072452","上海市","上海市","徐汇区"
"B0FFFFBV2K","上海交通大学医学院附属新华医院儿科办公楼","医疗保健服务;综合医院;三级甲等医院","090101","[]","控江路1665号新华医院26号楼","121.518327","31.273239","121.51395758630382","31.275293190843875","[]","上海市","上海市","杨浦区"
