"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B0FFGPMN4I","上海站9候车室","交通设施服务;火车站;候车室","150201","[]","秣陵路303号上海站2F层","121.455466","31.250240","121.45088687885772","31.25212781819607","[]","上海市","上海市","静安区"
"B0FFH917PX","上海站售票窗口33-42","交通设施服务;火车站;售票","150205","[]","秣陵路303号上海站1F层","121.456781","31.250561","121.4522053830103","31.252451630443186","[]","上海市","上海市","静安区"
"B0FFFSVI4A","上海站10候车室","交通设施服务;火车站;候车室","150201","[]","秣陵路303号上海站2F层(上海火车站地铁站5号口旁)","121.456259","31.249908","121.45168202938208","31.25179774047575","[]","上海市","上海市","静安区"
"B0FFH917QH","上海站4候车室","交通设施服务;火车站;候车室","150201","[]","秣陵路303号上海站2F层","121.455653","31.248736","121.45107450710972","31.25062490308666","[]","上海市","上海市","静安区"
"B0FFH91850","上海南站售票窗口39","交通设施服务;火车站;售票","150205","[]","沪闵路9001号上海南站2F层","121.429824","31.153961","121.42519963701594","31.155850774877997","[]","上海市","上海市","徐汇区"
"B0FFH9183E","上海南站值班兼售票28","交通设施服务;火车站;售票","150205","[]","沪闵路9001号上海南站2F层","121.429602","31.153993","121.42497730951357","31.155882487255692","[]","上海市","上海市","徐汇区"
"B0FFHJRKYL","上海南站补票处","交通设施服务;火车站;售票","150205","[]","沪闵路9001号上海南站B1层(上海南站地铁站3号口旁)","121.430129","31.153046","121.42550516666563","31.154936629739872","[]","上海市","上海市","徐汇区"
"B0H64CIYEY","松江站(进站口)","交通设施服务;火车站;进站口/检票口","150202","[]","醉白池地铁站2号口旁","121.227868","30.999955","121.22345395737243","31.002093246345552","[]","上海市","上海市","松江区"
"B0G3UPZ53Q","安亭西站(出站口)","交通设施服务;火车站;出站口","150203","[]","[]","121.156937","31.311451","121.1523760652824","31.313318520135553","[]","上海市","上海市","嘉定区"
"B0FFH917QI","上海站始发改签兼挂失补32","交通设施服务;火车站;票务相关","150209","[]","秣陵路303号上海站1F层","121.456927","31.250503","121.45235178431821","31.252393987665354","[]","上海市","上海市","静安区"
"B00156YKH3","金山卫站(南进站口)","交通设施服务;火车站;进站口/检票口","150202","[]","金山卫站1层","121.362872","30.727851","121.35829980936222","30.729996223608605","[]","上海市","上海市","金山区"
"B00156YKIJ","金山卫站(南出站口)","交通设施服务;火车站;出站口","150203","[]","临桂路附近","121.362661","30.727634","121.35808918609952","30.72977963945644","[]","上海市","上海市","金山区"
"B0FFHB4EKV","虹桥综合交通枢纽上海虹桥站(西出口1)","交通设施服务;火车站;出站口","150203","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥站F3层","121.318886","31.194380","121.31436694064163","31.196341938109747","[]","上海市","上海市","闵行区"
"B0FFHB4EKW","虹桥综合交通枢纽上海虹桥站(西出口2)","交通设施服务;火车站;出站口","150203","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥站F3层","121.318913","31.193570","121.31439394934917","31.19553228691705","[]","上海市","上海市","闵行区"
"B0H647IZ11","安亭北站(出站口)","交通设施服务;火车站;出站口","150203","[]","[]","121.158711","31.314332","121.15415327833375","31.31620163423672","[]","上海市","上海市","嘉定区"
"B00156YKJA","叶榭站(出站口)","交通设施服务;火车站;出站口","150203","[]","[]","121.329396","30.939751","121.32487485782717","30.941835876965058","[]","上海市","上海市","松江区"
"B0FFG8ZG6V","上海南站2层(西南入口)","交通设施服务;火车站;进站口/检票口","150202","[]","老沪闵路289号","121.429771","31.152256","121.42514670717827","31.154146603459694","[]","上海市","上海市","徐汇区"
"B0FFHJRKYH","上海南站(10-11号站台东出口)","交通设施服务;火车站;出站口","150203","[]","沪闵路9001号上海南站B1层(上海南站地铁站3号口旁)","121.430161","31.153118","121.42553720793836","31.155008631654557","[]","上海市","上海市","徐汇区"
"B00156YKHR","亭林站(进站口)","交通设施服务;火车站;进站口/检票口","150202","[]","经一路东100米","121.358487","30.89497","121.35390826655393","30.89702927471238","[]","上海市","上海市","金山区"
"B00156YKIV","亭林站(出站口)","交通设施服务;火车站;出站口","150203","[]","经一路东100米","121.358488","30.894768","121.35390928201976","30.896827391641747","[]","上海市","上海市","金山区"
"B0FFHB4EJA","虹桥综合交通枢纽上海虹桥国际机场2号航站楼(出口)","交通设施服务;火车站;出站口","150203","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥国际机场2号航站楼F3层","121.327932","31.192725","121.3233925660889","31.19467053957025","[]","上海市","上海市","闵行区"
"B0H64CJZXQ","松江站(出站口)","交通设施服务;火车站;出站口","150203","[]","环市西路159号1层(醉白池地铁站2号口步行140米)","121.227438","30.999969","121.22302360584506","31.0021068913112","[]","上海市","上海市","松江区"
"B00156YKIS","金山园区站(进站口)","交通设施服务;火车站;进站口/检票口","150202","[]","漕泾镇天工路金山园区站","121.368060","30.830182","121.36347071436843","30.832264952030233","[]","上海市","上海市","金山区"
"B0FFF5SS5D","上海虹桥站出发(出口)","交通设施服务;火车站;出站口","150203","[]","虹桥火车站地铁站北2入口步行430米","121.320466","31.193833","121.31594342968171","31.19579222723925","[]","上海市","上海市","闵行区"
"B0FFK30F2W","虹桥综合交通枢纽上海虹桥站(东出口)","交通设施服务;火车站;出站口","150203","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥站F3层","121.322557","31.194521","121.31802963933315","31.19647592085493","[]","上海市","上海市","闵行区"
"B0HB9MDYUY","金山园区站(出站口)","交通设施服务;火车站;出站口","150203","[]","[]","121.368113","30.830416","121.36352361360566","30.832498750648856","[]","上海市","上海市","金山区"
"B0ID47MP8E","虹桥综合交通枢纽上海虹桥国际机场2号航站楼(出口)","交通设施服务;火车站;出站口","150203","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥国际机场2号航站楼B1层","121.327623","31.194492","121.32308411816769","31.196437258880486","[]","上海市","上海市","闵行区"
"B00156YKHH","金山卫站(北出站口)","交通设施服务;火车站;出站口","150203","[]","临桂路东50米","121.361981","30.728644","121.35741026403791","30.730790120856465","[]","上海市","上海市","金山区"
"B0FFH91855","上海南站售票窗口27","交通设施服务;火车站;售票|生活服务;售票处;火车票代售点","150205|070302","[]","沪闵路9001号上海南站2F层","121.429578","31.154007","121.42495327334558","31.155896450772865","[]","上海市","上海市","徐汇区"
"B0FFK30F2N","虹桥综合交通枢纽上海虹桥站商务座候车区","交通设施服务;火车站;候车室","150201","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥站F3层","121.321032","31.194718","121.31650807544824","31.196675719310516","[]","上海市","上海市","闵行区"
